,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_interval,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_rental_delay,waiting_time,impacted
8655,552427,248300,connect,ended,-157.0,Early or on time,,,,0.0,0
8656,552519,349605,connect,canceled,,Unknown,,,,0.0,0
8657,552531,404801,mobile,ended,-29.0,Early or on time,,,,0.0,0
8658,552547,403863,mobile,ended,76.0,1 to 2 hours,,,,0.0,0
8659,552591,409238,mobile,canceled,,Unknown,,,,0.0,0
8660,552617,355549,mobile,canceled,,Unknown,,,,0.0,0
8661,552659,407410,mobile,ended,-70.0,Early or on time,,,,0.0,0
8662,552681,378961,mobile,ended,3.0,< 30 minutes,,,,0.0,0
8663,552741,407026,mobile,ended,,Unknown,551060.0,630.0,,0.0,0
8664,552763,324940,mobile,ended,-5.0,Early or on time,,,,0.0,0
8665,552781,264348,mobile,ended,34.0,< 1 hour,,,,0.0,0
8666,552883,329897,mobile,ended,106.0,1 to 2 hours,,,,0.0,0
8667,552900,297132,mobile,ended,70.0,1 to 2 hours,,,,0.0,0
8668,552904,349894,connect,ended,50.0,< 1 hour,,,,0.0,0
8669,552933,377670,connect,ended,-145.0,Early or on time,,,,0.0,0
8670,504806,394088,mobile,ended,-191.0,Early or on time,,,,0.0,0
8671,506342,381473,mobile,canceled,,Unknown,,,,0.0,0
8672,507521,321752,connect,ended,54.0,< 1 hour,547204.0,420.0,,0.0,0
8673,508581,292467,mobile,ended,66.0,1 to 2 hours,,,,0.0,0
8674,508673,318423,mobile,ended,91.0,1 to 2 hours,,,,0.0,0
8675,509094,347464,connect,ended,-26.0,Early or on time,,,,0.0,0
8676,509843,296915,mobile,ended,10.0,< 30 minutes,,,,0.0,0
8677,510220,298323,mobile,ended,-50.0,Early or on time,,,,0.0,0
8678,510339,356260,mobile,ended,16.0,< 30 minutes,,,,0.0,0
8679,510561,296038,mobile,canceled,,Unknown,,,,0.0,0
8680,511360,258871,mobile,ended,27.0,< 30 minutes,,,,0.0,0
8681,511953,300781,mobile,ended,-190.0,Early or on time,,,,0.0,0
8682,513700,299234,mobile,ended,30.0,< 1 hour,,,,0.0,0
8683,514279,304775,connect,ended,50.0,< 1 hour,,,,0.0,0
8684,515851,389219,mobile,ended,-5.0,Early or on time,,,,0.0,0
8685,518146,364236,mobile,ended,119.0,1 to 2 hours,,,,0.0,0
8686,518931,356604,mobile,canceled,,Unknown,,,,0.0,0
8687,519093,313832,mobile,ended,287.0,2 to 5 hours,,,,0.0,0
8688,519282,385874,mobile,ended,176.0,2 to 5 hours,,,,0.0,0
8689,519405,388203,mobile,canceled,,Unknown,,,,0.0,0
8690,520483,379984,mobile,canceled,,Unknown,,,,0.0,0
8691,520762,357530,connect,canceled,,Unknown,,,,0.0,0
8692,521369,402567,mobile,canceled,,Unknown,,,,0.0,0
8693,522694,369527,connect,ended,16.0,< 30 minutes,,,,0.0,0
8694,522854,405622,mobile,ended,58.0,< 1 hour,,,,0.0,0
8695,524121,374768,connect,ended,-7.0,Early or on time,,,,0.0,0
8696,524559,339945,mobile,ended,,Unknown,,,,0.0,0
8697,524681,341909,mobile,ended,-74.0,Early or on time,,,,0.0,0
8698,524892,379312,mobile,ended,-20.0,Early or on time,,,,0.0,0
8699,525559,368536,mobile,ended,111.0,1 to 2 hours,,,,0.0,0
8700,526373,336349,connect,ended,-226.0,Early or on time,,,,0.0,0
8701,526426,370907,mobile,ended,42.0,< 1 hour,547543.0,0.0,,0.0,0
8702,526978,330619,mobile,ended,201.0,2 to 5 hours,,,,0.0,0
8703,527004,399172,connect,ended,29.0,< 30 minutes,,,,0.0,0
8704,527161,379539,mobile,ended,,Unknown,,,,0.0,0
8705,527333,359864,mobile,ended,15.0,< 30 minutes,,,,0.0,0
8706,527701,369167,mobile,ended,30.0,< 1 hour,,,,0.0,0
8707,528282,297362,mobile,ended,22.0,< 30 minutes,,,,0.0,0
8708,528302,313723,mobile,ended,-5.0,Early or on time,,,,0.0,0
8709,528396,396202,mobile,canceled,,Unknown,,,,0.0,0
8710,528516,229646,mobile,ended,13.0,< 30 minutes,,,,0.0,0
8711,529089,283654,mobile,ended,-15.0,Early or on time,,,,0.0,0
8712,529412,255757,connect,canceled,,Unknown,,,,0.0,0
8713,529665,378072,connect,ended,38.0,< 1 hour,,,,0.0,0
8714,529806,262162,mobile,ended,,Unknown,,,,0.0,0
8715,530885,317983,mobile,canceled,,Unknown,,,,0.0,0
8716,531030,319807,mobile,ended,87.0,1 to 2 hours,,,,0.0,0
8717,531216,403705,mobile,ended,84.0,1 to 2 hours,,,,0.0,0
8718,531296,393912,mobile,ended,-669.0,Early or on time,,,,0.0,0
8719,531579,322454,mobile,ended,95.0,1 to 2 hours,,,,0.0,0
8720,531823,318294,mobile,ended,18.0,< 30 minutes,,,,0.0,0
8721,531988,377670,connect,ended,,Unknown,,,,0.0,0
8722,532761,256932,mobile,ended,-121.0,Early or on time,,,,0.0,0
8723,532954,385128,mobile,canceled,,Unknown,,,,0.0,0
8724,533474,336886,mobile,ended,-12.0,Early or on time,,,,0.0,0
8725,534343,386599,mobile,ended,-2347.0,Early or on time,,,,0.0,0
8726,534692,403698,mobile,canceled,,Unknown,,,,0.0,0
8727,534707,398411,mobile,ended,-1386.0,Early or on time,,,,0.0,0
8728,534852,318692,mobile,ended,59.0,< 1 hour,,,,0.0,0
8729,535081,316139,mobile,ended,-842.0,Early or on time,,,,0.0,0
8730,535151,378172,mobile,ended,,Unknown,,,,0.0,0
8731,535283,405624,mobile,ended,1565.0,1 day or more,,,,0.0,0
8732,535309,390490,mobile,ended,-21.0,Early or on time,,,,0.0,0
8733,535336,407717,mobile,ended,-81.0,Early or on time,,,,0.0,0
8734,535381,364662,mobile,ended,4395.0,1 day or more,,,,0.0,0
8735,535512,397814,mobile,ended,44.0,< 1 hour,,,,0.0,0
8736,535596,390499,mobile,ended,2.0,< 30 minutes,,,,0.0,0
8737,535728,360606,mobile,ended,1046.0,5 to 24 hours,,,,0.0,0
8738,535760,393780,mobile,canceled,,Unknown,,,,0.0,0
8739,535778,358103,mobile,ended,-25.0,Early or on time,,,,0.0,0
8740,535781,319373,connect,ended,-7.0,Early or on time,552184.0,90.0,,0.0,0
8741,535856,311664,connect,canceled,,Unknown,,,,0.0,0
8742,535863,214091,mobile,ended,9.0,< 30 minutes,,,,0.0,0
8743,535888,336314,mobile,ended,7.0,< 30 minutes,,,,0.0,0
8744,536034,284132,mobile,ended,-75.0,Early or on time,,,,0.0,0
8745,536047,353781,mobile,ended,-94.0,Early or on time,,,,0.0,0
8746,536239,405371,mobile,ended,,Unknown,,,,0.0,0
8747,536338,395703,mobile,ended,-10.0,Early or on time,,,,0.0,0
8748,536364,273324,mobile,ended,310.0,5 to 24 hours,,,,0.0,0
8749,507072,301375,mobile,ended,153.0,2 to 5 hours,,,,0.0,0
8750,508308,351304,mobile,ended,-56.0,Early or on time,,,,0.0,0
8751,509280,208203,mobile,ended,6.0,< 30 minutes,,,,0.0,0
8752,511594,376619,mobile,canceled,,Unknown,,,,0.0,0
8753,512015,308565,mobile,ended,9.0,< 30 minutes,,,,0.0,0
8754,513061,300680,mobile,ended,-100.0,Early or on time,,,,0.0,0
8755,514610,396665,mobile,canceled,,Unknown,,,,0.0,0
8756,516152,295358,mobile,ended,-49.0,Early or on time,,,,0.0,0
8757,516252,284459,connect,ended,-42.0,Early or on time,535364.0,510.0,,0.0,0
8758,517197,369003,mobile,canceled,,Unknown,,,,0.0,0
8759,517818,377172,mobile,ended,-49.0,Early or on time,551053.0,30.0,,0.0,0
8760,518353,354493,mobile,ended,17.0,< 30 minutes,,,,0.0,0
8761,518376,310829,mobile,canceled,,Unknown,,,,0.0,0
8762,518449,308038,connect,ended,-20.0,Early or on time,,,,0.0,0
8763,518985,380833,mobile,ended,19.0,< 30 minutes,535338.0,240.0,,0.0,0
8764,519469,256528,connect,ended,-30.0,Early or on time,,,,0.0,0
8765,519623,393855,mobile,canceled,,Unknown,,,,0.0,0
8766,520220,372483,mobile,ended,20.0,< 30 minutes,,,,0.0,0
8767,520986,169878,mobile,canceled,,Unknown,,,,0.0,0
8768,521127,339945,mobile,ended,,Unknown,,,,0.0,0
8769,521272,304515,mobile,ended,156.0,2 to 5 hours,,,,0.0,0
8770,521613,388286,mobile,ended,,Unknown,,,,0.0,0
8771,521708,367632,connect,ended,67.0,1 to 2 hours,,,,0.0,0
8772,523228,356762,mobile,ended,49.0,< 1 hour,,,,0.0,0
8773,523622,395243,mobile,ended,547.0,5 to 24 hours,,,,0.0,0
8774,524180,381251,mobile,ended,-30.0,Early or on time,,,,0.0,0
8775,524973,380813,mobile,ended,55.0,< 1 hour,,,,0.0,0
8776,525035,308347,mobile,canceled,,Unknown,,,,0.0,0
8777,525108,366983,connect,ended,113.0,1 to 2 hours,,,,0.0,0
8778,525567,395080,mobile,ended,5.0,< 30 minutes,,,,0.0,0
8779,526160,309164,mobile,ended,5.0,< 30 minutes,,,,0.0,0
8780,526238,394781,mobile,ended,-209.0,Early or on time,,,,0.0,0
8781,526377,348685,mobile,canceled,,Unknown,,,,0.0,0
8782,526749,399625,mobile,ended,87.0,1 to 2 hours,,,,0.0,0
8783,527892,370706,mobile,ended,-153.0,Early or on time,,,,0.0,0
8784,527933,282893,mobile,ended,416.0,5 to 24 hours,,,,0.0,0
8785,528257,404315,mobile,ended,,Unknown,,,,0.0,0
8786,528259,290620,mobile,ended,-9.0,Early or on time,,,,0.0,0
8787,528385,383110,connect,ended,-11.0,Early or on time,,,,0.0,0
8788,528907,383655,mobile,canceled,,Unknown,,,,0.0,0
8789,529190,357288,connect,canceled,,Unknown,,,,0.0,0
8790,529942,385128,mobile,ended,0.0,Early or on time,520000.0,120.0,,0.0,0
8791,529966,356317,mobile,ended,-53.0,Early or on time,,,,0.0,0
8792,530042,400437,mobile,ended,-139.0,Early or on time,,,,0.0,0
8793,530353,308868,mobile,ended,0.0,Early or on time,,,,0.0,0
8794,530356,320124,mobile,ended,,Unknown,,,,0.0,0
8795,530429,363081,mobile,canceled,,Unknown,,,,0.0,0
8796,530528,247820,mobile,ended,-4.0,Early or on time,,,,0.0,0
8797,530699,393172,connect,canceled,,Unknown,,,,0.0,0
8798,530902,378418,mobile,ended,2.0,< 30 minutes,,,,0.0,0
8799,531476,287544,mobile,ended,-5.0,Early or on time,,,,0.0,0
8800,531608,380541,mobile,ended,-7.0,Early or on time,,,,0.0,0
8801,531794,367531,mobile,ended,-179.0,Early or on time,,,,0.0,0
8802,531934,383499,mobile,ended,-25.0,Early or on time,,,,0.0,0
8803,532212,383625,connect,ended,-13.0,Early or on time,,,,0.0,0
8804,532233,367302,connect,canceled,,Unknown,,,,0.0,0
8805,532510,353503,mobile,ended,,Unknown,,,,0.0,0
8806,532779,349678,connect,ended,-80.0,Early or on time,538006.0,30.0,,0.0,0
8807,533080,330318,mobile,canceled,,Unknown,,,,0.0,0
8808,533464,378873,mobile,ended,-87.0,Early or on time,,,,0.0,0
8809,533608,321546,mobile,ended,52.0,< 1 hour,,,,0.0,0
8810,533655,336498,mobile,ended,0.0,Early or on time,,,,0.0,0
8811,533695,374807,mobile,ended,,Unknown,,,,0.0,0
8812,533889,385783,mobile,ended,-15.0,Early or on time,,,,0.0,0
8813,534214,406676,mobile,canceled,,Unknown,,,,0.0,0
8814,534521,293910,mobile,ended,-160.0,Early or on time,,,,0.0,0
8815,534582,199863,mobile,ended,-150.0,Early or on time,,,,0.0,0
8816,534614,359887,mobile,ended,,Unknown,,,,0.0,0
8817,534848,407732,mobile,ended,-139.0,Early or on time,,,,0.0,0
8818,534868,250644,mobile,ended,25.0,< 30 minutes,,,,0.0,0
8819,534964,359641,mobile,ended,-3.0,Early or on time,,,,0.0,0
8820,535033,275062,connect,ended,85.0,1 to 2 hours,,,,0.0,0
8821,535122,305396,mobile,canceled,,Unknown,,,,0.0,0
8822,535338,380833,mobile,ended,-16.0,Early or on time,,,,0.0,0
8823,535446,372716,mobile,ended,137.0,2 to 5 hours,,,,0.0,0
8824,535479,408331,mobile,ended,46.0,< 1 hour,,,,0.0,0
8825,535562,301799,connect,canceled,,Unknown,,,,0.0,0
8826,535901,355444,connect,canceled,,Unknown,,,,0.0,0
8827,535927,398152,connect,ended,-35.0,Early or on time,,,,0.0,0
8828,535929,403207,mobile,ended,5.0,< 30 minutes,,,,0.0,0
8829,536009,351467,mobile,canceled,,Unknown,,,,0.0,0
8830,536051,311376,mobile,ended,19.0,< 30 minutes,,,,0.0,0
8831,536130,305664,mobile,ended,52.0,< 1 hour,,,,0.0,0
8832,536367,373237,mobile,ended,-1.0,Early or on time,,,,0.0,0
8833,536639,310534,mobile,ended,-94.0,Early or on time,,,,0.0,0
8834,536647,405980,mobile,ended,426.0,5 to 24 hours,,,,0.0,0
8835,536704,379889,mobile,ended,14.0,< 30 minutes,,,,0.0,0
8836,536801,407418,mobile,ended,,Unknown,,,,0.0,0
8837,536960,316663,connect,ended,-144.0,Early or on time,,,,0.0,0
8838,537105,346164,mobile,ended,70.0,1 to 2 hours,,,,0.0,0
8839,537144,200866,mobile,ended,-23.0,Early or on time,,,,0.0,0
8840,537213,306411,mobile,ended,19.0,< 30 minutes,,,,0.0,0
8841,537312,340594,connect,ended,-103.0,Early or on time,,,,0.0,0
8842,537313,408467,mobile,ended,29.0,< 30 minutes,,,,0.0,0
8843,537374,386724,mobile,canceled,,Unknown,,,,0.0,0
8844,537563,373314,mobile,canceled,,Unknown,,,,0.0,0
8845,537607,405176,mobile,ended,-62.0,Early or on time,,,,0.0,0
8846,537703,380438,mobile,ended,-116.0,Early or on time,,,,0.0,0
8847,537867,349986,mobile,canceled,,Unknown,,,,0.0,0
8848,537873,295376,mobile,ended,0.0,Early or on time,,,,0.0,0
8849,537946,374850,mobile,canceled,,Unknown,,,,0.0,0
8850,538061,324974,mobile,ended,-24.0,Early or on time,,,,0.0,0
8851,538067,305707,mobile,ended,-4.0,Early or on time,,,,0.0,0
8852,538071,385295,mobile,ended,22.0,< 30 minutes,,,,0.0,0
8853,538091,360450,mobile,canceled,,Unknown,,,,0.0,0
8854,538187,334648,connect,ended,-86.0,Early or on time,,,,0.0,0
8855,538522,408833,mobile,ended,-39.0,Early or on time,,,,0.0,0
8856,538717,385131,connect,ended,-3.0,Early or on time,,,,0.0,0
8857,538832,377190,mobile,ended,-7.0,Early or on time,,,,0.0,0
8858,539042,389599,mobile,ended,1500.0,1 day or more,,,,0.0,0
8859,539078,189617,mobile,ended,20.0,< 30 minutes,,,,0.0,0
8860,539130,392847,connect,ended,40.0,< 1 hour,,,,0.0,0
8861,539164,364464,connect,canceled,,Unknown,537569.0,600.0,,0.0,0
8862,539186,402083,connect,ended,-4.0,Early or on time,532634.0,510.0,,0.0,0
8863,539220,356407,mobile,ended,1.0,< 30 minutes,,,,0.0,0
8864,539236,387753,connect,ended,-261.0,Early or on time,,,,0.0,0
8865,539258,408853,mobile,ended,50.0,< 1 hour,,,,0.0,0
8866,539318,395453,mobile,ended,277.0,2 to 5 hours,,,,0.0,0
8867,539521,403718,mobile,ended,-20.0,Early or on time,,,,0.0,0
8868,539626,376153,connect,ended,1461.0,1 day or more,,,,0.0,0
8869,539737,385390,mobile,canceled,,Unknown,,,,0.0,0
8870,539889,358772,connect,ended,-50.0,Early or on time,,,,0.0,0
8871,540032,223204,mobile,ended,,Unknown,,,,0.0,0
8872,540040,381123,mobile,ended,89.0,1 to 2 hours,,,,0.0,0
8873,540059,377172,mobile,ended,1.0,< 30 minutes,,,,0.0,0
8874,540070,335258,mobile,ended,34.0,< 1 hour,,,,0.0,0
8875,534085,407864,mobile,canceled,,Unknown,,,,0.0,0
8876,534169,334190,connect,ended,25.0,< 30 minutes,,,,0.0,0
8877,534297,386599,mobile,ended,244.0,2 to 5 hours,,,,0.0,0
8878,534640,388585,mobile,canceled,,Unknown,,,,0.0,0
8879,534664,341861,connect,ended,-136.0,Early or on time,,,,0.0,0
8880,534727,275007,mobile,ended,6.0,< 30 minutes,,,,0.0,0
8881,534894,397260,mobile,ended,,Unknown,,,,0.0,0
8882,535104,354515,mobile,ended,402.0,5 to 24 hours,,,,0.0,0
8883,535168,395490,mobile,ended,86.0,1 to 2 hours,,,,0.0,0
8884,535239,164960,connect,ended,81.0,1 to 2 hours,538412.0,360.0,,0.0,0
8885,535241,378182,mobile,ended,21.0,< 30 minutes,,,,0.0,0
8886,535367,293166,mobile,ended,-62.0,Early or on time,,,,0.0,0
8887,535421,339442,mobile,ended,26.0,< 30 minutes,,,,0.0,0
8888,535471,373167,mobile,ended,1.0,< 30 minutes,,,,0.0,0
8889,535537,385131,connect,ended,-102.0,Early or on time,,,,0.0,0
8890,535655,307635,mobile,ended,38.0,< 1 hour,,,,0.0,0
8891,535722,390318,mobile,ended,998.0,5 to 24 hours,,,,0.0,0
8892,535734,391373,mobile,ended,2937.0,1 day or more,,,,0.0,0
8893,535909,374877,mobile,ended,477.0,5 to 24 hours,,,,0.0,0
8894,536020,295105,connect,ended,-102.0,Early or on time,,,,0.0,0
8895,536311,380479,mobile,canceled,,Unknown,,,,0.0,0
8896,536372,314641,mobile,ended,18.0,< 30 minutes,,,,0.0,0
8897,536474,323095,mobile,ended,-5.0,Early or on time,,,,0.0,0
8898,536574,338969,connect,canceled,,Unknown,,,,0.0,0
8899,536604,367567,mobile,ended,-20.0,Early or on time,,,,0.0,0
8900,536643,344988,mobile,ended,-31.0,Early or on time,,,,0.0,0
8901,536669,399172,connect,ended,30.0,< 1 hour,,,,0.0,0
8902,536674,309070,connect,canceled,,Unknown,,,,0.0,0
8903,536708,284799,connect,canceled,,Unknown,,,,0.0,0
8904,536753,371387,mobile,ended,11.0,< 30 minutes,,,,0.0,0
8905,536762,300336,mobile,ended,-109.0,Early or on time,,,,0.0,0
8906,536954,187371,mobile,ended,-4.0,Early or on time,,,,0.0,0
8907,537049,273475,mobile,ended,8.0,< 30 minutes,,,,0.0,0
8908,537107,345080,connect,ended,30.0,< 1 hour,,,,0.0,0
8909,537115,274943,mobile,ended,15.0,< 30 minutes,,,,0.0,0
8910,537176,343808,connect,ended,-50.0,Early or on time,,,,0.0,0
8911,537286,385220,mobile,ended,94.0,1 to 2 hours,,,,0.0,0
8912,537294,368917,connect,canceled,,Unknown,,,,0.0,0
8913,537355,392498,mobile,ended,74.0,1 to 2 hours,,,,0.0,0
8914,537403,368432,mobile,ended,-3.0,Early or on time,,,,0.0,0
8915,537432,348690,mobile,ended,105.0,1 to 2 hours,,,,0.0,0
8916,537613,388098,mobile,ended,30.0,< 1 hour,,,,0.0,0
8917,537617,313555,mobile,ended,221.0,2 to 5 hours,,,,0.0,0
8918,537706,317639,mobile,ended,968.0,5 to 24 hours,,,,0.0,0
8919,537793,357875,mobile,ended,267.0,2 to 5 hours,542111.0,0.0,,0.0,0
8920,537955,402084,mobile,ended,,Unknown,,,,0.0,0
8921,537999,339189,connect,ended,-57.0,Early or on time,,,,0.0,0
8922,538090,394520,mobile,ended,,Unknown,,,,0.0,0
8923,538145,392018,mobile,ended,483.0,5 to 24 hours,,,,0.0,0
8924,538170,277766,mobile,ended,137.0,2 to 5 hours,,,,0.0,0
8925,538202,326069,mobile,ended,-81.0,Early or on time,,,,0.0,0
8926,538248,224967,mobile,ended,54.0,< 1 hour,529692.0,0.0,16.0,-16.0,1
8927,538259,393723,connect,ended,-272.0,Early or on time,,,,0.0,0
8928,538323,381104,mobile,ended,-86.0,Early or on time,,,,0.0,0
8929,538418,182933,mobile,ended,-103.0,Early or on time,,,,0.0,0
8930,538464,404476,mobile,ended,,Unknown,,,,0.0,0
8931,538608,350099,connect,ended,28.0,< 30 minutes,,,,0.0,0
8932,538794,311126,mobile,ended,-9.0,Early or on time,,,,0.0,0
8933,538862,396037,mobile,ended,15.0,< 30 minutes,,,,0.0,0
8934,538941,385178,connect,ended,241.0,2 to 5 hours,540804.0,120.0,,0.0,0
8935,538942,389836,mobile,ended,142.0,2 to 5 hours,,,,0.0,0
8936,538971,382075,mobile,ended,-13.0,Early or on time,,,,0.0,0
8937,538972,220713,mobile,ended,-27.0,Early or on time,,,,0.0,0
8938,539018,347847,mobile,canceled,,Unknown,542866.0,720.0,,0.0,0
8939,539051,384468,mobile,canceled,,Unknown,,,,0.0,0
8940,539056,396736,mobile,ended,24.0,< 30 minutes,,,,0.0,0
8941,548532,322742,mobile,ended,-22.0,Early or on time,,,,0.0,0
8942,548556,375553,mobile,ended,-216.0,Early or on time,561402.0,60.0,,0.0,0
8943,548571,409235,mobile,ended,213.0,2 to 5 hours,,,,0.0,0
8944,548792,361564,mobile,ended,9.0,< 30 minutes,548637.0,60.0,,0.0,0
8945,548799,305525,connect,ended,-8.0,Early or on time,,,,0.0,0
8946,548981,355900,connect,ended,-27.0,Early or on time,,,,0.0,0
8947,549054,368578,mobile,ended,17.0,< 30 minutes,,,,0.0,0
8948,549069,411804,mobile,ended,191.0,2 to 5 hours,,,,0.0,0
8949,549094,318715,mobile,ended,21.0,< 30 minutes,,,,0.0,0
8950,549320,331714,mobile,ended,46.0,< 1 hour,,,,0.0,0
8951,549399,369594,mobile,ended,20.0,< 30 minutes,,,,0.0,0
8952,549533,410932,mobile,ended,,Unknown,,,,0.0,0
8953,549551,406091,mobile,ended,3.0,< 30 minutes,,,,0.0,0
8954,549554,408632,connect,ended,-65.0,Early or on time,,,,0.0,0
8955,549566,386550,mobile,ended,86.0,1 to 2 hours,,,,0.0,0
8956,549613,311707,connect,ended,-33.0,Early or on time,543933.0,0.0,,0.0,0
8957,549649,380579,mobile,ended,-30.0,Early or on time,,,,0.0,0
8958,549765,245154,connect,ended,11.0,< 30 minutes,,,,0.0,0
8959,549781,260745,mobile,ended,-56.0,Early or on time,,,,0.0,0
8960,549834,359365,mobile,ended,-139.0,Early or on time,,,,0.0,0
8961,549893,342845,mobile,ended,40.0,< 1 hour,,,,0.0,0
8962,549906,409646,mobile,ended,81.0,1 to 2 hours,,,,0.0,0
8963,549966,314564,mobile,ended,-61.0,Early or on time,,,,0.0,0
8964,550011,290847,mobile,ended,-21.0,Early or on time,,,,0.0,0
8965,550079,389465,mobile,ended,,Unknown,,,,0.0,0
8966,550089,337743,mobile,ended,123.0,2 to 5 hours,,,,0.0,0
8967,550159,341997,mobile,ended,-77.0,Early or on time,,,,0.0,0
8968,550195,377781,mobile,ended,0.0,Early or on time,,,,0.0,0
8969,552969,319308,mobile,ended,138.0,2 to 5 hours,,,,0.0,0
8970,552976,354795,mobile,ended,132.0,2 to 5 hours,,,,0.0,0
8971,553012,285106,mobile,ended,35.0,< 1 hour,,,,0.0,0
8972,553135,369257,mobile,ended,24.0,< 30 minutes,,,,0.0,0
8973,553145,410702,mobile,ended,-145.0,Early or on time,,,,0.0,0
8974,553349,338465,mobile,ended,-21.0,Early or on time,,,,0.0,0
8975,553489,380516,mobile,canceled,,Unknown,,,,0.0,0
8976,553512,348432,mobile,ended,16.0,< 30 minutes,,,,0.0,0
8977,553518,317639,mobile,ended,-10.0,Early or on time,561611.0,120.0,,0.0,0
8978,553545,373690,mobile,ended,10.0,< 30 minutes,,,,0.0,0
8979,553558,381251,mobile,ended,0.0,Early or on time,,,,0.0,0
8980,553600,396029,mobile,canceled,,Unknown,,,,0.0,0
8981,553729,380338,mobile,ended,19.0,< 30 minutes,,,,0.0,0
8982,553735,359049,connect,ended,33.0,< 1 hour,550645.0,390.0,,0.0,0
8983,553813,352966,mobile,ended,92.0,1 to 2 hours,,,,0.0,0
8984,553967,307227,mobile,ended,65.0,1 to 2 hours,,,,0.0,0
8985,549516,408509,mobile,ended,-96.0,Early or on time,,,,0.0,0
8986,549537,412219,mobile,ended,67.0,1 to 2 hours,549114.0,540.0,,0.0,0
8987,549562,410458,mobile,ended,-150.0,Early or on time,,,,0.0,0
8988,549581,349012,mobile,ended,-65.0,Early or on time,,,,0.0,0
8989,549584,398456,connect,ended,-14.0,Early or on time,,,,0.0,0
8990,549656,297659,mobile,ended,32.0,< 1 hour,,,,0.0,0
8991,549706,363419,mobile,ended,-84.0,Early or on time,,,,0.0,0
8992,549852,383229,mobile,canceled,,Unknown,,,,0.0,0
8993,550036,396532,mobile,ended,2943.0,1 day or more,546881.0,0.0,12.0,-12.0,1
8994,550039,364692,mobile,ended,-43.0,Early or on time,,,,0.0,0
8995,550064,194117,mobile,canceled,,Unknown,,,,0.0,0
8996,550262,346901,connect,canceled,,Unknown,,,,0.0,0
8997,550373,379686,mobile,ended,42.0,< 1 hour,,,,0.0,0
8998,550395,412439,mobile,ended,19.0,< 30 minutes,,,,0.0,0
8999,550436,348901,mobile,ended,64.0,1 to 2 hours,,,,0.0,0
9000,550495,396409,mobile,canceled,,Unknown,,,,0.0,0
9001,550589,383255,mobile,ended,119.0,1 to 2 hours,,,,0.0,0
9002,550853,409112,mobile,ended,,Unknown,,,,0.0,0
9003,550869,402500,mobile,ended,-48.0,Early or on time,,,,0.0,0
9004,550878,297962,connect,ended,-95.0,Early or on time,,,,0.0,0
9005,550946,407465,connect,canceled,,Unknown,,,,0.0,0
9006,551105,409908,mobile,ended,,Unknown,,,,0.0,0
9007,551265,394467,mobile,ended,112.0,1 to 2 hours,,,,0.0,0
9008,551342,383926,mobile,canceled,,Unknown,,,,0.0,0
9009,551485,388895,mobile,ended,196.0,2 to 5 hours,551404.0,120.0,,0.0,0
9010,551550,377509,mobile,ended,32.0,< 1 hour,,,,0.0,0
9011,551631,293523,mobile,ended,28.0,< 30 minutes,547485.0,0.0,18.0,-18.0,1
9012,551658,402060,mobile,ended,85.0,1 to 2 hours,,,,0.0,0
9013,551700,357542,mobile,ended,40.0,< 1 hour,,,,0.0,0
9014,551718,381470,mobile,ended,84.0,1 to 2 hours,,,,0.0,0
9015,551753,259513,mobile,ended,-35.0,Early or on time,,,,0.0,0
9016,551845,341119,connect,ended,,Unknown,,,,0.0,0
